Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,Status,Max_kW_Rating,Total_kW_Capacity,index_right,SA4_CODE26,SA4_NAME26,CHG_FLAG26,CHG_LBL26,GCC_CODE26,GCC_NAME26,STE_CODE26,STE_NAME26,AUS_CODE26,AUS_NAME26,AREASQKM26,ocm_poi_id,plug_types,num_bays,operator_ocm,pricing_ocm,match_distance_km,name_similarity,address_similarity,match_score,match_confidence
Unknown,"330 Pennant Hills Rd, Pennant Hills NSW 2120",Evie,2,DC,50 kW,-33.7366211,151.0743388,"Hornsby, The Council of the Shire of",2120,ARENA - Driving the Nation,Operational,50.0,50.0,25.0,126,Sydney - Ryde,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,69.3368,272622.0,CCS (Type 2),2.0,Chargefox,$0.60/kWh,0.0,,,,coordinate_distance
Unknown,"34 Annie Pyers Dr, Gundagai , 2722",Tesla,12,DC,130 kW,-35.00212117,148.1098549,Cootamundra-gundagai Regional Council,2722,Existing Fast Chargers,Operational,130.0,130.0,12.0,113,Riverina,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,56984.9808,79760.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.52/kWh,0.0074,,,,coordinate_distance
Unknown,"342 Kanahooka Rd, Brownsville, NSW, 2530",Ampol,2,DC,125 kW,-34.4859664,150.8064594,Wollongong City Council,2530,ARENA - Driving the Nation,Operational,125.0,125.0,6.0,107,Illawarra,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1539.2408,,,,,,,,,,no_match
Unknown,"345 Victoria Ave, Chatswood NSW 2067",Engie,2,DC,150 kW,-33.7945647,151.18613,Willoughby City Council,2067,ARENA - Driving the Nation,Operational,150.0,150.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,266872.0,CCS (Type 2),2.0,Chargefox,$0.45/kWh,0.0679,,,,coordinate_distance
Unknown,"345 Victoria Ave, Sydney, 2067",Chargefox,2,DC,150 kW,-33.79304309,151.1865576,Willoughby City Council,2067,Existing Fast Chargers,Operational,150.0,150.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,266872.0,CCS (Type 2),2.0,Chargefox,$0.45/kWh,0.231,,,,coordinate_distance
Unknown,"3483 Jerrys Plains Rd, Jerrys Plains, 2330",Tesla,12,DC,130 kW,-32.44806211,150.8316627,Muswellbrook Shire Council,2330,Existing Fast Chargers,Operational,130.0,130.0,5.0,106,Hunter Valley exc Newcastle,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,21491.2923,129982.0,CCS (Type 2),6.0,Tesla (including non-tesla),$0.52/kWh,0.0996,,,,coordinate_distance
Unknown,"3-5 Underwood Rd, Homebush NSW 2140",Engie,2,DC,150 kW,-33.8556219,151.0767955,Strathfield Municipal Council,2140,ARENA - Driving the Nation,Operational,150.0,150.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,272618.0,CCS (Type 2),2.0,Chargefox,$0.45/kWh,0.0117,,,,coordinate_distance
Unknown,"368 Anzac Pde, Sydney, 2032",BP,2,DC,75 kW,-33.91983588,151.226974,Randwick City Council,2032,Existing Fast Chargers,Operational,75.0,75.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"37 Nabiac St, Nabiac, 2312",NRMA,2,DC,50 kW,-32.09907112,152.3815746,Mid-Coast Council,2312,Existing Fast Chargers,Operational,50.0,50.0,7.0,108,Mid North Coast,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,18851.4993,161993.0,"CCS (Type 2), CHAdeMO",4.0,NRMA,$0.74/kWh,0.0201,,,,coordinate_distance
Unknown,"375-383 Windsor Rd, Sydney, 2153",Tesla,4,DC,250 kW,-33.75869074,150.9914705,The Hills Shire Council,2153,Existing Fast Chargers,Operational,250.0,250.0,14.0,115,Sydney - Baulkham Hills and Hawkesbury,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3251.4981,,,,,,,,,,no_match
Unknown,"38 Abbott Rd, Seven Hills NSW 2147",Ampol,2,DC,125 kW,-33.7668115,150.9549656,Blacktown City Council,2147,ARENA - Driving the Nation,Operational,125.0,125.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,170607.0,CCS (Type 2),2.0,Evie,$0.60 per kWh,0.0329,,,,coordinate_distance
Unknown,"38 Flora St, Sydney, 2232",Chargefox,4,DC,47 kW,-34.03434039,151.0726517,Sutherland Shire Council,2232,Existing Fast Chargers,Operational,47.0,47.0,27.0,128,Sydney - Sutherland,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,295.8523,191052.0,Type 2 (Socket Only),4.0,Chargefox,FREE,0.0719,,,,coordinate_distance
Unknown,"38 Swift St, Holbrook, 2644",Tesla,9,DC,250 kW,-35.72254759,147.3175105,Greater Hume Shire Council,2644,Existing Fast Chargers,Operational,250.0,250.0,8.0,109,Murray,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,97796.4912,296044.0,CCS (Type 2),1.0,Tesla (Tesla-only charging),$0.69 / kWh,0.0492,,,,coordinate_distance
Unknown,"3A Cowell St, Sydney, 2111",Evie,2,DC,75 kW,-33.83281286,151.1277918,"Hunters Hill, The Council of the Municipality of",2111,Existing Fast Chargers,Operational,75.0,75.0,25.0,126,Sydney - Ryde,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,69.3368,,,,,,,,,,no_match
Unknown,"4 Defries Ave, Sydney, 2017",Ampol,6,DC,150 kW,-33.90556061,151.2126807,"Sydney, Council of the City of",2017,Existing Fast Chargers,Operational,150.0,150.0,16.0,117,Sydney - City and Inner South,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,66.117,272616.0,"CCS (Type 2), CHAdeMO",4.0,Chargefox,$0.45 - $0.60/kWh,0.0118,,,,coordinate_distance
Unknown,"4 Tindall St, Sydney, 2560",Evie,4,DC,150 kW,-34.07206311,150.8051261,Campbelltown City Council,2560,Existing Fast Chargers,Operational,150.0,150.0,22.0,123,Sydney - Outer South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1277.2421,299879.0,"CCS (Type 2), CHAdeMO",1.0,Chargefox,$0.60/kWh,0.1944,,,,coordinate_distance
Unknown,"40 Gouldsbury St, Sydney, 2088",Evie,2,DC,75 kW,-33.82807512,151.2434454,Mosman Municipal Council,2088,Existing Fast Chargers,Operational,75.0,75.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,191164.0,"CHAdeMO, CCS (Type 2)",1.0,Evie,$0.40/kWh,0.345,,,,coordinate_distance
Unknown,"40 Jersey Rd, Sydney, 2770",Chargefox,2,DC,160 kW,-33.74376581,150.809028,Blacktown City Council,2770,Existing Fast Chargers,Operational,160.0,160.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"40 Panmure St, Sydney, 2155",JOLT,2,DC,25 kW,-33.68328033,150.9165856,The Hills Shire Council,2155,Existing Fast Chargers,Operational,25.0,25.0,14.0,115,Sydney - Baulkham Hills and Hawkesbury,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3251.4981,,,,,,,,,,no_match
Unknown,"401 Cabramatta Rd W, Cabramatta NSW 2166",Evie,4,DC,50 kW,-33.898778,150.919791,Fairfield City Council,2166,ARENA - Driving the Nation,Operational,50.0,50.0,26.0,127,Sydney - South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,540.2775,191161.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.40/kWh,0.0143,,,,coordinate_distance
Unknown,"403 Tarean Rd, Karuah, 2324",Chargefox,6,DC,185 kW,-32.6538509,151.9625806,Port Stephens Council,2324,Existing Fast Chargers,Operational,185.0,185.0,5.0,106,Hunter Valley exc Newcastle,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,21491.2923,172919.0,"CCS (Type 2), CHAdeMO",3.0,Chargefox,$0.45 - $0.60/kWh,0.0237,,,,coordinate_distance
Unknown,"405 Pacific Hwy, Sydney, 2064",Chargefox,2,DC,50 kW,-33.81391396,151.1777027,Willoughby City Council,2064,Existing Fast Chargers,Operational,50.0,50.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,191165.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.40/kWh,0.7785,,,,coordinate_distance
Unknown,"41 Bruxner Hwy, Ballina, 2478",BP,2,DC,75 kW,-28.86161666,153.5169069,Ballina Shire Council,2478,Existing Fast Chargers,Operational,75.0,75.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,,,,,,,,,,no_match
Unknown,"41 Yobarnie Ave, Richmond, 2754",Exploren,2,DC,180 kW,-33.58328633,150.7009239,Hawkesbury City Council,2754,Existing Fast Chargers,Operational,180.0,180.0,23.0,124,Sydney - Outer West and Blue Mountains,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3968.1295,,,,,,,,,,no_match
Unknown,"417-439 Bunnerong Rd, Sydney, 2035",Chargefox,8,DC,25 kW,-33.95139644,151.232049,Randwick City Council,2035,Existing Fast Chargers,Operational,25.0,25.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"42 Camden Rd, Sydney, 2560",Chargefox,4,DC,200 kW,-34.07161666,150.8059289,Campbelltown City Council,2560,Existing Fast Chargers,Operational,200.0,200.0,22.0,123,Sydney - Outer South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1277.2421,299879.0,"CCS (Type 2), CHAdeMO",1.0,Chargefox,$0.60/kWh,0.1076,,,,coordinate_distance
Unknown,"44 Bangalow Rd, Ballina, 2478",Chargefox,4,DC,120 kW,-28.85743948,153.5614054,Ballina Shire Council,2478,Existing Fast Chargers,Operational,120.0,120.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,190225.0,"CCS (Type 2), CHAdeMO",3.0,Chargefox,"Ultra-Rapid: $0.60/kWh, Rapid: $0.40/kWh",0.0352,,,,coordinate_distance
Unknown,"44 Broadarrow Rd, Sydney, 2209",JOLT,2,DC,25 kW,-33.94841746,151.0710831,Georges River Council,2209,Existing Fast Chargers,Operational,25.0,25.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"44 Molesworth St, Lismore, 2480",Chargefox,2,DC,75 kW,-28.80654859,153.2786376,Lismore City Council,2480,Existing Fast Chargers,Operational,75.0,75.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,273220.0,"CCS (Type 2), CHAdeMO",1.0,Chargefox,$0.50 per kWh,0.0312,,,,coordinate_distance
Unknown,"455 George St, Sydney, 2000",Exploren,2,DC,60 kW,-33.87152357,151.2067017,"Sydney, Council of the City of",2000,Existing Fast Chargers,Operational,60.0,60.0,16.0,117,Sydney - City and Inner South,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,66.117,54547.0,Tesla (Model S/X),2.0,Tesla (Tesla-only charging),Free,0.2774,,,,coordinate_distance
Unknown,"4-6 New St, Lawson NSW 2783",Evie,4,DC,50 kW,-33.720695,150.429727,Blue Mountains City Council,2783,ARENA - Driving the Nation,Operational,50.0,50.0,23.0,124,Sydney - Outer West and Blue Mountains,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3968.1295,266540.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.45 per kWh. ,0.0018,,,,coordinate_distance
Unknown,"4-6 Niangala Cl, Belrose NSW 2085",Evie,4,DC,50 kW,-33.703313,151.213158,Northern Beaches Council,2085,ARENA - Driving the Nation,Operational,50.0,50.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,272633.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0311,,,,coordinate_distance
Unknown,"461 Victoria Rd, Sydney, 2111",Exploren,2,DC,120 kW,-33.8208589,151.121011,"Ryde, Council of the City of",2111,Existing Fast Chargers,Operational,120.0,120.0,25.0,126,Sydney - Ryde,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,69.3368,,,,,,,,,,no_match
Unknown,"472 Pacific Hwy, Sydney, 2066",JOLT,2,DC,25 kW,-33.80837842,151.1785636,Lane Cove Municipal Council,2066,Existing Fast Chargers,Operational,25.0,25.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,,,,,,,,,,no_match
Unknown,"47-49A Cleary St, Newcastle, 2303",Chargefox,2,DC,60 kW,-32.92120425,151.747975,Newcastle City Council,2303,Existing Fast Chargers,Operational,60.0,60.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
Unknown,"481 Princes Hwy, Sydney, 2232",Ampol,2,DC,150 kW,-34.02936741,151.0807237,Sutherland Shire Council,2232,Existing Fast Chargers,Operational,150.0,150.0,27.0,128,Sydney - Sutherland,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,295.8523,191280.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.52/kWh,0.7525,,,,coordinate_distance
Unknown,"487 Sydney Rd, Sydney, 2093",BP,2,DC,75 kW,-33.7953594,151.255969,Northern Beaches Council,2093,Existing Fast Chargers,Operational,75.0,75.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,,,,,,,,,,no_match
Unknown,"5 Ray St, Sydney, 2074",Exploren,2,DC,40 kW,-33.73201706,151.1273493,Ku-ring-gai Council,2074,Existing Fast Chargers,Operational,40.0,40.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,,,,,,,,,,no_match
Unknown,"5 Willowdale Dr, Denham Court NSW 2565",Evie,4,DC,75 kW,-33.97585397,150.811619,Campbelltown City Council,2565,ARENA - Driving the Nation,Operational,75.0,75.0,22.0,123,Sydney - Outer South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1277.2421,,,,,,,,,,no_match
Unknown,"50 Bathurst St, Brewarrina, NSW 2839, Australia",NRMA,4,DC,75 kW,-30.3247856,149.784033,Brewarrina Shire Council,2390,TfNSW Regional,Operational,75.0,75.0,9.0,110,New England and North West,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,99139.9014,,,,,,,,,,no_match
Unknown,"50 O'Sullivan Rd, Sydney, 2029",Chargefox,2,DC,40 kW,-33.87899704,151.2623363,Woollahra Municipal Council,2029,Existing Fast Chargers,Operational,40.0,40.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"516 Punchbowl Rd Cnr Wangee Rd, Lakemba, NSW, 2195",Ampol,2,DC,125 kW,-33.911492,151.0732469,Canterbury Bankstown Council,2195,ARENA - Driving the Nation,Operational,125.0,125.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"528 John Oxley Dr, Thrumster, 2444",NRMA,2,DC,50 kW,-31.45803208,152.8274244,Port Macquarie-Hastings Council,2444,Existing Fast Chargers,Operational,50.0,50.0,7.0,108,Mid North Coast,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,18851.4993,172920.0,CCS (Type 2),2.0,NRMA,$0.64/kWh,0.0279,,,,coordinate_distance
Unknown,"53 Sydney Rd, Goulburn, 2580",Chargefox,2,DC,50 kW,-34.74796201,149.7496456,Goulburn Mulwaree Council,2580,Existing Fast Chargers,Operational,50.0,50.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,190003.0,CCS (Type 2),4.0,NRMA,$0.64 / kWh,0.0085,,,,coordinate_distance
Unknown,"53A Orient St, Batemans Bay, 2536",Evie,2,DC,50 kW,-35.71073278,150.1776366,Eurobodalla Shire Council,2536,Existing Fast Chargers,Operational,50.0,50.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,190706.0,"CCS (Type 2), CHAdeMO",1.0,Evie,50c per kWh energy consumed.,0.0896,,,,coordinate_distance
Unknown,"54 Brighton St, Sydney, 2132",JOLT,2,DC,25 kW,-33.89474579,151.1096857,Burwood Council,2132,Existing Fast Chargers,Operational,25.0,25.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,,,,,,,,,,no_match
Unknown,"54 Minjungbal Dr, Tweed Heads, 2486",Evie,4,DC,150 kW,-28.19898503,153.545985,Tweed Shire Council,2486,Existing Fast Chargers,Operational,150.0,150.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,,,,,,,,,,no_match
Unknown,"54-76 Captain Cook Dr, Caringbah NSW 2229",Evie,4,DC,75 kW,-34.0329857,151.1250638,Wollondilly Shire Council,2229,ARENA - Driving the Nation,Operational,75.0,75.0,27.0,128,Sydney - Sutherland,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,295.8523,272635.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0139,,,,coordinate_distance
Unknown,"550 Bunnerong Rd, Sydney, 2036",JOLT,2,DC,25 kW,-33.9610561,151.2309449,Randwick City Council,2036,Existing Fast Chargers,Operational,25.0,25.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"56 Morpeth St, Harwood , 2465",Tesla,8,DC,130 kW,-29.42699904,153.2391471,Clarence Valley Council,2465,Existing Fast Chargers,Operational,130.0,130.0,3.0,104,Coffs Harbour - Grafton,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,13229.7573,171146.0,CCS (Type 2),4.0,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,0.0095,,,,coordinate_distance
Unknown,"58 Phillip St, West Tamworth , 2340",Tesla,8,DC,130 kW,-31.10164969,150.9171261,Tamworth Regional Council,2340,Existing Fast Chargers,Operational,130.0,130.0,9.0,110,New England and North West,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,99139.9014,113602.0,CCS (Type 2),4.0,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,0.0207,,,,coordinate_distance
Unknown,"580 Parramatta Rd, Sydney, 2132",BP,4,DC,75 kW,-33.87410415,151.1267628,Inner West Council,2132,Existing Fast Chargers,Operational,75.0,75.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,272684.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0141,,,,coordinate_distance
Unknown,"580 Princes Hwy, Sydney, 2232",Tesla,6,DC,250 kW,-34.03339744,151.0731502,Sutherland Shire Council,2232,Existing Fast Chargers,Operational,250.0,250.0,27.0,128,Sydney - Sutherland,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,295.8523,191280.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.52/kWh,0.077,,,,coordinate_distance
Unknown,"59 The Centre, Sydney, 2087",JOLT,2,DC,25 kW,-33.76210915,151.2142012,Northern Beaches Council,2087,Existing Fast Chargers,Operational,25.0,25.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,,,,,,,,,,no_match
Unknown,"594 Anzac Pde, Sydney, 2032",Evie,4,DC,75 kW,-33.92659564,151.2313293,Randwick City Council,2032,Existing Fast Chargers,Operational,75.0,75.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"59-61 Pacific Hwy Cnr Unwin Rd, Waitara, NSW, 2077",Ampol,2,DC,125 kW,-33.7105301,151.1024488,"Hornsby, The Council of the Shire of",2077,ARENA - Driving the Nation,Operational,125.0,125.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,278525.0,CCS (Type 2),1.0,Ampol AmpCharge,,0.01,,,,coordinate_distance
Unknown,"6 Boundary St, Sydney, 2081",Chargefox,2,DC,75 kW,-33.62137942,151.1494484,"Hornsby, The Council of the Shire of",2081,Existing Fast Chargers,Operational,75.0,75.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,272620.0,CCS (Type 2),2.0,Chargefox,$0.60/kWh,0.0001,,,,coordinate_distance
Unknown,"6 Castlereagh St Gilgandra, NSW 2827, Australia",NRMA,4,DC,75 kW,-30.0205758,148.1181013,Gilgandra Shire Council,2832,TfNSW Regional,Operational,75.0,75.0,4.0,105,Far West and Orana,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,339355.6495,190683.0,"CCS (Type 2), CHAdeMO",1.0,NRMA,FREE,0.2026,,,,coordinate_distance
Unknown,"6 Myahgah Rd, Sydney, 2088",Evie,2,DC,50 kW,-33.82554959,151.2414274,Mosman Municipal Council,2088,Existing Fast Chargers,Operational,50.0,50.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,191164.0,"CHAdeMO, CCS (Type 2)",1.0,Evie,$0.40/kWh,0.0122,,,,coordinate_distance
Unknown,"60 Glenwood Park Dr, Glenwood NSW 2768",Evie,4,DC,75 kW,-33.73460909,150.928265,Blacktown City Council,2768,ARENA - Driving the Nation,Operational,75.0,75.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"60-62 Amherst St, Sydney, 2062",Evie,4,DC,50 kW,-33.82299004,151.2108829,North Sydney Council,2062,Existing Fast Chargers,Operational,50.0,50.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,,,,,,,,,,no_match
Unknown,"620-658 Terrigal Dr, Central Coast, 2250",Evie,4,DC,75 kW,-33.43668073,151.3943884,Central Coast Council,2250,Existing Fast Chargers,Operational,75.0,75.0,1.0,102,Central Coast,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1681.009,,,,,,,,,,no_match
Unknown,"634-726 Princes Hwy, Tempe NSW 2044",Evie,4,DC,150 kW,-33.92288364,151.1652088,Inner West Council,2044,ARENA - Driving the Nation,Operational,150.0,150.0,16.0,117,Sydney - City and Inner South,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,66.117,,,,,,,,,,no_match
Unknown,"66 Princes Hwy, Wollongong, 2519",Chargefox,4,DC,47 kW,-34.39180785,150.8945806,Wollongong City Council,2519,Existing Fast Chargers,Operational,47.0,47.0,6.0,107,Illawarra,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1539.2408,,,,,,,,,,no_match
Unknown,"67 Roberts Rd, Sydney, 2190",Exploren,2,DC,120 kW,-33.90204809,151.0655796,Strathfield,2190,Existing Fast Chargers,Operational,120.0,120.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"670 Richmond Rd, Sydney, 2761",JOLT,4,DC,25 kW,-33.73553158,150.8513123,Blacktown City Council,2761,Existing Fast Chargers,Operational,25.0,25.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"69-71 Central Coast Hwy, Gosford West, NSW, 2250",Ampol,2,DC,125 kW,-33.4267831,151.321995,Central Coast Council,2250,ARENA - Driving the Nation,Operational,125.0,125.0,1.0,102,Central Coast,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1681.009,,,,,,,,,,no_match
Unknown,"7 Bungan St, Sydney, 2103",JOLT,2,DC,25 kW,-33.6760501,151.3031301,Northern Beaches Council,2103,Existing Fast Chargers,Operational,25.0,25.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,190757.0,"CCS (Type 2), CHAdeMO",1.0,Jolt,$0.00/kWh up to 7 kWh then $0.46/kWh,0.0119,,,,coordinate_distance
Unknown,"7 Pemell Street, Toronto, 2283",Exploren,2,DC,40 kW,-33.01454359,151.5961952,Lake Macquarie City Council,2283,Existing Fast Chargers,Operational,40.0,40.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
Unknown,"7 Tank St, Lithgow, 2790",NRMA,4,DC,50 kW,-33.47800605,150.1611241,"Lithgow Council, City of",2790,Existing Fast Chargers,Operational,50.0,50.0,2.0,103,Central West,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,70297.0605,154488.0,"CCS (Type 2), CHAdeMO",2.0,NRMA,60c / 54c for members of NRMA,0.0077,,,,coordinate_distance
Unknown,"725 Pittwater Rd, Sydney, 2099",JOLT,2,DC,25 kW,-33.7523594,151.2865606,Northern Beaches Council,2099,Existing Fast Chargers,Operational,25.0,25.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,128195.0,"Type 1 (J1772), Tesla (Model S/X), Type 2 (Socket Only)",2.0,ChargePoint,Free,0.2313,,,,coordinate_distance
Unknown,"73 Belmore Road, Randwick NSW 2031",Evie,4,DC,50 kW,-33.915171,151.241129,Randwick City Council,2031,ARENA - Driving the Nation,Operational,50.0,50.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,272630.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0146,,,,coordinate_distance
Unknown,"731-741 Military Rd, Sydney, 2088",Chargefox,2,DC,47 kW,-33.82852457,151.2439029,Mosman Municipal Council,2088,Existing Fast Chargers,Operational,47.0,47.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,272686.0,"CCS (Type 2), CHAdeMO",1.0,Evie,,0.3001,,,,coordinate_distance
